ttime,pv,PTY,REH,RN1,SKY,T1H,WSD
2022-04-16T13:40:00,318.79,0,70,0,3,10,0
2022-04-16T13:45:00,310.02,0,70,0,3,10,0
2022-04-16T13:50:00,298.03,0,70,0,3,10,0
2022-04-16T13:55:00,307.2,0,70,0,3,10,0
2022-04-16T14:00:00,312.73,0,70,0,3,10,0
2022-04-16T14:05:00,307.21,0,70,0,3,10,0
2022-04-16T14:10:00,302.18,0,70,0,3,10,0
2022-04-16T14:15:00,298.15,0,70,0,3,10,0
2022-04-16T14:20:00,294.06,0,70,0,3,10,0
2022-04-16T14:25:00,290.35,0,70,0,3,10,0
2022-04-16T14:30:00,285.46,0,75,0,1,9,0
2022-04-16T14:35:00,281.09,0,75,0,1,9,0
2022-04-16T14:40:00,277.94,0,75,0,1,9,0
2022-04-16T14:45:00,273.42,0,75,0,1,9,0
2022-04-16T14:50:00,268.38,0,75,0,1,9,0
2022-04-16T14:55:00,263.99,0,75,0,1,9,0
2022-04-16T15:00:00,257.22,0,75,0,1,9,0
2022-04-16T15:05:00,250.81,0,75,0,1,9,0
2022-04-16T15:10:00,245.24,0,75,0,1,9,0
2022-04-16T15:15:00,239.19,0,75,0,1,9,0
2022-04-16T15:20:00,233.5,0,75,0,1,9,0
2022-04-16T15:25:00,228.02,0,75,0,1,9,0
2022-04-16T15:30:00,222.38,0,75,0,1,8,1
2022-04-16T15:35:00,216,0,75,0,1,8,1
2022-04-16T15:40:00,209.23,0,75,0,1,8,1
2022-04-16T15:45:00,203.93,0,75,0,1,8,1
2022-04-16T15:50:00,197.76,0,75,0,1,8,1
2022-04-16T15:55:00,191.26,0,75,0,1,8,1
2022-04-16T16:00:00,185.21,0,75,0,1,8,1
2022-04-16T16:05:00,178.7,0,75,0,1,8,1
2022-04-16T16:10:00,175.53,0,75,0,1,8,1
2022-04-16T16:15:00,168.23,0,75,0,1,8,1
2022-04-16T16:20:00,160.01,0,75,0,1,8,1
2022-04-16T16:25:00,152.81,0,75,0,1,8,1
2022-04-16T16:30:00,148.81,0,80,0,3,8,1
2022-04-16T16:35:00,141.07,0,80,0,3,8,1
2022-04-16T16:40:00,135.36,0,80,0,3,8,1
2022-04-16T16:45:00,130.74,0,80,0,3,8,1
2022-04-16T16:50:00,124.16,0,80,0,3,8,1
2022-04-16T16:55:00,115.98,0,80,0,3,8,1
2022-04-16T17:00:00,109.37,0,80,0,3,8,1
2022-04-16T17:05:00,103.77,0,80,0,3,8,1
2022-04-16T17:10:00,97.25,0,80,0,3,8,1
2022-04-16T17:15:00,87.37,0,80,0,3,8,1
2022-04-16T17:20:00,80.44,0,80,0,3,8,1
2022-04-16T17:25:00,63.23,0,80,0,3,8,1
2022-04-16T17:30:00,59.91,0,75,0,1,8,1
2022-04-16T17:35:00,56.62,0,75,0,1,8,1
2022-04-16T17:40:00,52.12,0,75,0,1,8,1
2022-04-16T17:45:00,51.27,0,75,0,1,8,1
2022-04-16T17:50:00,49.74,0,75,0,1,8,1
2022-04-16T17:55:00,45.35,0,75,0,1,8,1
2022-04-16T18:00:00,38.92,0,75,0,1,8,1
2022-04-16T18:05:00,34.23,0,75,0,1,8,1
2022-04-16T18:10:00,34.26,0,75,0,1,8,1
2022-04-16T18:15:00,31.78,0,75,0,1,8,1
2022-04-16T18:20:00,28.03,0,75,0,1,8,1
2022-04-16T18:25:00,25.8,0,75,0,1,8,1
2022-04-16T18:30:00,23.06,0,75,0,1,8,1
2022-04-16T18:35:00,20.28,0,75,0,1,8,1
2022-04-16T18:40:00,18.24,0,75,0,1,8,1
2022-04-16T18:45:00,13.2,0,75,0,1,8,1
2022-04-16T18:50:00,10.03,0,75,0,1,8,1
2022-04-16T18:55:00,7.67,0,75,0,1,8,1
2022-04-16T19:00:00,7.98,0,75,0,1,8,1
2022-04-16T19:05:00,8.06,0,75,0,1,8,1
2022-04-16T19:10:00,9.27,0,75,0,1,8,1
2022-04-16T19:15:00,9.08,0,75,0,1,8,1
2022-04-16T19:20:00,9.27,0,75,0,1,8,1
2022-04-16T19:25:00,8.97,0,75,0,1,8,1
2022-04-16T19:30:00,8.47,0,80,0,1,7,1
2022-04-16T19:35:00,8.77,0,80,0,1,7,1
2022-04-16T19:40:00,9.17,0,80,0,1,7,1
2022-04-16T19:45:00,9.47,0,80,0,1,7,1
2022-04-16T19:50:00,9.37,0,80,0,1,7,1
2022-04-16T19:55:00,9.07,0,80,0,1,7,1
2022-04-16T20:00:00,9.77,0,80,0,1,7,1
2022-04-16T20:05:00,9.27,0,80,0,1,7,1
2022-04-16T20:10:00,8.57,0,80,0,1,7,1
2022-04-16T20:15:00,8.67,0,80,0,1,7,1
2022-04-16T20:20:00,8.97,0,80,0,1,7,1
2022-04-16T20:25:00,8.67,0,80,0,1,7,1
2022-04-16T20:30:00,9.07,0,85,0,1,6,1
2022-04-16T20:35:00,8.37,0,85,0,1,6,1
2022-04-16T20:40:00,7.67,0,85,0,1,6,1
2022-04-16T20:45:00,8.07,0,85,0,1,6,1
2022-04-16T20:50:00,8.67,0,85,0,1,6,1
2022-04-16T20:55:00,8.47,0,85,0,1,6,1
2022-04-16T21:00:00,9.37,0,85,0,1,6,1
2022-04-16T21:05:00,9.17,0,85,0,1,6,1
2022-04-16T21:10:00,9.67,0,85,0,1,6,1
2022-04-16T21:15:00,9.57,0,85,0,1,6,1
2022-04-16T21:20:00,9.47,0,85,0,1,6,1
2022-04-16T21:25:00,9.37,0,85,0,1,6,1
2022-04-16T21:30:00,9.37,0,85,0,1,7,0
2022-04-16T21:35:00,9.57,0,85,0,1,7,0
2022-04-16T21:40:00,9.37,0,85,0,1,7,0
2022-04-16T21:45:00,8.87,0,85,0,1,7,0
2022-04-16T21:50:00,8.17,0,85,0,1,7,0
2022-04-16T21:55:00,8.17,0,85,0,1,7,0
2022-04-16T22:00:00,8.17,0,85,0,1,7,0
2022-04-16T22:05:00,8.17,0,85,0,1,7,0
2022-04-16T22:10:00,7.87,0,85,0,1,7,0
2022-04-16T22:15:00,7.87,0,85,0,1,7,0
2022-04-16T22:20:00,8.17,0,85,0,1,7,0
2022-04-16T22:25:00,7.27,0,85,0,1,7,0
2022-04-16T22:30:00,7.67,0,70,0,1,11,0
2022-04-16T22:35:00,8.57,0,70,0,1,11,0
2022-04-16T22:40:00,6.77,0,70,0,1,11,0
2022-04-16T22:45:00,6.57,0,70,0,1,11,0
2022-04-16T22:50:00,8.37,0,70,0,1,11,0
2022-04-16T22:55:00,7.77,0,70,0,1,11,0
2022-04-16T23:00:00,7.07,0,70,0,1,11,0
2022-04-16T23:05:00,7.27,0,70,0,1,11,0
2022-04-16T23:10:00,7.37,0,70,0,1,11,0
2022-04-16T23:15:00,7.47,0,70,0,1,11,0
2022-04-16T23:20:00,7.57,0,70,0,1,11,0
2022-04-16T23:25:00,6.97,0,70,0,1,11,0
2022-04-16T23:30:00,6.77,0,50,0,1,14,1
2022-04-16T23:35:00,6.47,0,50,0,1,14,1
2022-04-16T23:40:00,6.37,0,50,0,1,14,1
2022-04-16T23:45:00,6.17,0,50,0,1,14,1
2022-04-16T23:50:00,5.87,0,50,0,1,14,1
2022-04-16T23:55:00,5.67,0,50,0,1,14,1
2022-04-17T00:00:00,5.77,0,50,0,1,14,1
2022-04-17T00:05:00,6.07,0,50,0,1,14,1
2022-04-17T00:10:00,6.17,0,50,0,1,14,1
2022-04-17T00:15:00,5.97,0,50,0,1,14,1
2022-04-17T00:20:00,6.17,0,50,0,1,14,1
2022-04-17T00:25:00,6.17,0,50,0,1,14,1
2022-04-17T00:30:00,5.47,0,25,0,1,16,2
2022-04-17T00:35:00,4.67,0,25,0,1,16,2
2022-04-17T00:40:00,4.87,0,25,0,1,16,2
2022-04-17T00:45:00,5.97,0,25,0,1,16,2
2022-04-17T00:50:00,5.77,0,25,0,1,16,2
2022-04-17T00:55:00,5.47,0,25,0,1,16,2
2022-04-17T01:00:00,5.37,0,25,0,1,16,2
2022-04-17T01:05:00,4.67,0,25,0,1,16,2
2022-04-17T01:10:00,4.77,0,25,0,1,16,2
2022-04-17T01:15:00,4.67,0,25,0,1,16,2
2022-04-17T01:20:00,4.37,0,25,0,1,16,2
2022-04-17T01:25:00,4.07,0,25,0,1,16,2
2022-04-17T01:30:00,3.97,0,20,0,1,18,3
2022-04-17T01:35:00,3.77,0,20,0,1,18,3
2022-04-17T01:40:00,3.57,0,20,0,1,18,3
2022-04-17T01:45:00,3.57,0,20,0,1,18,3
2022-04-17T01:50:00,3.07,0,20,0,1,18,3
2022-04-17T01:55:00,2.77,0,20,0,1,18,3
2022-04-17T02:00:00,2.57,0,20,0,1,18,3
2022-04-17T02:05:00,2.47,0,20,0,1,18,3
2022-04-17T02:10:00,2.37,0,20,0,1,18,3
2022-04-17T02:15:00,2.37,0,20,0,1,18,3
2022-04-17T02:20:00,2.27,0,20,0,1,18,3
2022-04-17T02:25:00,1.97,0,20,0,1,18,3
2022-04-17T02:30:00,1.87,0,15,0,1,20,3
2022-04-17T02:35:00,1.87,0,15,0,1,20,3
2022-04-17T02:40:00,1.57,0,15,0,1,20,3
2022-04-17T02:45:00,1.67,0,15,0,1,20,3
2022-04-17T02:50:00,1.47,0,15,0,1,20,3
2022-04-17T02:55:00,1.47,0,15,0,1,20,3
2022-04-17T03:00:00,1.47,0,15,0,1,20,3
2022-04-17T03:05:00,1.37,0,15,0,1,20,3
2022-04-17T03:10:00,1.27,0,15,0,1,20,3
2022-04-17T03:15:00,1.17,0,15,0,1,20,3
2022-04-17T03:20:00,1.27,0,15,0,1,20,3
2022-04-17T03:25:00,1.27,0,15,0,1,20,3
2022-04-17T03:30:00,1.07,0,10,0,1,21,2
2022-04-17T03:35:00,1.07,0,10,0,1,21,2
2022-04-17T03:40:00,0.97,0,10,0,1,21,2
2022-04-17T03:45:00,0.87,0,10,0,1,21,2
2022-04-17T03:50:00,0.87,0,10,0,1,21,2
2022-04-17T03:55:00,0.87,0,10,0,1,21,2
2022-04-17T04:00:00,0.87,0,10,0,1,21,2
2022-04-17T04:05:00,0.87,0,10,0,1,21,2
2022-04-17T04:10:00,0.87,0,10,0,1,21,2
2022-04-17T04:15:00,0.87,0,10,0,1,21,2
2022-04-17T04:20:00,0.87,0,10,0,1,21,2
2022-04-17T04:25:00,0.87,0,10,0,1,21,2
2022-04-17T04:30:00,0.87,0,15,0,1,21,4
2022-04-17T04:35:00,1.07,0,15,0,1,21,4
2022-04-17T04:40:00,0.97,0,15,0,1,21,4
2022-04-17T04:45:00,1.07,0,15,0,1,21,4
2022-04-17T04:50:00,1.07,0,15,0,1,21,4
2022-04-17T04:55:00,1.07,0,15,0,1,21,4
2022-04-17T05:00:00,1.07,0,15,0,1,21,4
2022-04-17T05:05:00,1.17,0,15,0,1,21,4
2022-04-17T05:10:00,1.07,0,15,0,1,21,4
2022-04-17T05:15:00,1.17,0,15,0,1,21,4
2022-04-17T05:20:00,1.07,0,15,0,1,21,4
2022-04-17T05:25:00,1.07,0,15,0,1,21,4
2022-04-17T05:30:00,1.07,0,20,0,1,21,5
2022-04-17T05:35:00,1.27,0,20,0,1,21,5
2022-04-17T05:40:00,1.44,0,20,0,1,21,5
2022-04-17T05:45:00,1.5,0,20,0,1,21,5
2022-04-17T05:50:00,1.66,0,20,0,1,21,5
2022-04-17T05:55:00,4,0,20,0,1,21,5
2022-04-17T06:00:00,6.69,0,20,0,1,21,5
2022-04-17T06:05:00,8.89,0,20,0,1,21,5
2022-04-17T06:10:00,11.38,0,20,0,1,21,5
2022-04-17T06:15:00,13.48,0,20,0,1,21,5
2022-04-17T06:20:00,14.26,0,20,0,1,21,5
2022-04-17T06:25:00,18.03,0,20,0,1,21,5
2022-04-17T06:30:00,22.33,0,20,0,1,19,7
2022-04-17T06:35:00,26.45,0,20,0,1,19,7
2022-04-17T06:40:00,32.89,0,20,0,1,19,7
2022-04-17T06:45:00,39.53,0,20,0,1,19,7
2022-04-17T06:50:00,46.22,0,20,0,1,19,7
2022-04-17T06:55:00,54.58,0,20,0,1,19,7
2022-04-17T07:00:00,60.5,0,20,0,1,19,7
2022-04-17T07:05:00,68.42,0,20,0,1,19,7
2022-04-17T07:10:00,74.59,0,20,0,1,19,7
2022-04-17T07:15:00,84.5,0,20,0,1,19,7
2022-04-17T07:20:00,91.1,0,20,0,1,19,7
2022-04-17T07:25:00,99.42,0,20,0,1,19,7
2022-04-17T07:30:00,107.89,0,25,0,1,19,5
2022-04-17T07:35:00,115.86,0,25,0,1,19,5
2022-04-17T07:40:00,123.27,0,25,0,1,19,5
2022-04-17T07:45:00,132.01,0,25,0,1,19,5
2022-04-17T07:50:00,139.99,0,25,0,1,19,5
2022-04-17T07:55:00,149.14,0,25,0,1,19,5
2022-04-17T08:00:00,157.33,0,25,0,1,19,5
2022-04-17T08:05:00,165.53,0,25,0,1,19,5
2022-04-17T08:10:00,172.12,0,25,0,1,19,5
2022-04-17T08:15:00,180.58,0,25,0,1,19,5
2022-04-17T08:20:00,186.98,0,25,0,1,19,5
2022-04-17T08:25:00,193.37,0,25,0,1,19,5
2022-04-17T08:30:00,200.05,0,25,0,1,18,4
2022-04-17T08:35:00,208.89,0,25,0,1,18,4
2022-04-17T08:40:00,216.53,0,25,0,1,18,4
2022-04-17T08:45:00,225.18,0,25,0,1,18,4
2022-04-17T08:50:00,232.74,0,25,0,1,18,4
2022-04-17T08:55:00,237.26,0,25,0,1,18,4
2022-04-17T09:00:00,244.34,0,25,0,1,18,4
2022-04-17T09:05:00,251.36,0,25,0,1,18,4
2022-04-17T09:10:00,256.36,0,25,0,1,18,4
2022-04-17T09:15:00,259.51,0,25,0,1,18,4
2022-04-17T09:20:00,265.37,0,25,0,1,18,4
2022-04-17T09:25:00,271.64,0,25,0,1,18,4
2022-04-17T09:30:00,276.29,0,45,0,3,15,4
2022-04-17T09:35:00,281.42,0,45,0,3,15,4
2022-04-17T09:40:00,287.09,0,45,0,3,15,4
2022-04-17T09:45:00,289.95,0,45,0,3,15,4
2022-04-17T09:50:00,295.66,0,45,0,3,15,4
2022-04-17T09:55:00,302.5,0,45,0,3,15,4
2022-04-17T10:00:00,307.5,0,45,0,3,15,4
2022-04-17T10:05:00,311.29,0,45,0,3,15,4
2022-04-17T10:10:00,313.74,0,45,0,3,15,4
2022-04-17T10:15:00,317.66,0,45,0,3,15,4
2022-04-17T10:20:00,319.7,0,45,0,3,15,4
2022-04-17T10:25:00,324.78,0,45,0,3,15,4
2022-04-17T10:30:00,326.16,0,50,0,1,15,1
2022-04-17T10:35:00,328.24,0,50,0,1,15,1
2022-04-17T10:40:00,330.68,0,50,0,1,15,1
2022-04-17T10:45:00,333.37,0,50,0,1,15,1
2022-04-17T10:50:00,335.6,0,50,0,1,15,1
2022-04-17T10:55:00,341.7,0,50,0,1,15,1
2022-04-17T11:00:00,346.64,0,50,0,1,15,1
2022-04-17T11:05:00,349.12,0,50,0,1,15,1
2022-04-17T11:10:00,348.99,0,50,0,1,15,1
2022-04-17T11:15:00,350.53,0,50,0,1,15,1
2022-04-17T11:20:00,350.89,0,50,0,1,15,1
2022-04-17T11:25:00,350.83,0,50,0,1,15,1
2022-04-17T11:30:00,354.35,0,50,0,3,13,0
2022-04-17T11:35:00,355.02,0,50,0,3,13,0
2022-04-17T11:40:00,356.8,0,50,0,3,13,0
2022-04-17T11:45:00,358.37,0,50,0,3,13,0
2022-04-17T11:50:00,360.9,0,50,0,3,13,0
2022-04-17T11:55:00,360.52,0,50,0,3,13,0
2022-04-17T12:00:00,353.56,0,50,0,3,13,0
2022-04-17T12:05:00,356.19,0,50,0,3,13,0
2022-04-17T12:10:00,351.16,0,50,0,3,13,0
2022-04-17T12:15:00,350.2,0,50,0,3,13,0
2022-04-17T12:20:00,346.64,0,50,0,3,13,0
2022-04-17T12:25:00,345.72,0,50,0,3,13,0
2022-04-17T12:30:00,347.36,0,45,0,3,13,0
2022-04-17T12:35:00,348.21,0,45,0,3,13,0
2022-04-17T12:40:00,344.98,0,45,0,3,13,0
2022-04-17T12:45:00,345.44,0,45,0,3,13,0
2022-04-17T12:50:00,346.35,0,45,0,3,13,0
2022-04-17T12:55:00,343.05,0,45,0,3,13,0
2022-04-17T13:00:00,339.51,0,45,0,3,13,0
2022-04-17T13:05:00,335.59,0,45,0,3,13,0
2022-04-17T13:10:00,336.11,0,45,0,3,13,0
2022-04-17T13:15:00,334.71,0,45,0,3,13,0
2022-04-17T13:20:00,333.17,0,45,0,3,13,0
2022-04-17T13:25:00,331.58,0,45,0,3,13,0
2022-04-17T13:30:00,328.87,0,45,0,3,13,0
2022-04-17T13:35:00,324.9,0,45,0,3,13,0
2022-04-17T13:40:00,322.61,0,45,0,3,13,0
2022-04-17T13:45:00,319.83,0,45,0,3,13,0
2022-04-17T13:50:00,317.61,0,45,0,3,13,0
2022-04-17T13:55:00,312.65,0,45,0,3,13,0
2022-04-17T14:00:00,308.11,0,45,0,3,13,0
2022-04-17T14:05:00,303.94,0,45,0,3,13,0
2022-04-17T14:10:00,300.01,0,45,0,3,13,0
2022-04-17T14:15:00,296.71,0,45,0,3,13,0
2022-04-17T14:20:00,292.72,0,45,0,3,13,0
2022-04-17T14:25:00,290.25,0,45,0,3,13,0
2022-04-17T14:30:00,287.75,0,45,0,3,12,1
2022-04-17T14:35:00,284.78,0,45,0,3,12,1
2022-04-17T14:40:00,279.81,0,45,0,3,12,1
2022-04-17T14:45:00,274.62,0,45,0,3,12,1
2022-04-17T14:50:00,269.09,0,45,0,3,12,1
2022-04-17T14:55:00,263.43,0,45,0,3,12,1
2022-04-17T15:00:00,256.94,0,45,0,3,12,1
2022-04-17T15:05:00,250.36,0,45,0,3,12,1
2022-04-17T15:10:00,246.34,0,45,0,3,12,1
2022-04-17T15:15:00,238.97,0,45,0,3,12,1
2022-04-17T15:20:00,234.24,0,45,0,3,12,1
2022-04-17T15:25:00,228.16,0,45,0,3,12,1
2022-04-17T15:30:00,221.21,0,55,0,3,11,1
2022-04-17T15:35:00,215.76,0,55,0,3,11,1
2022-04-17T15:40:00,207.28,0,55,0,3,11,1
2022-04-17T15:45:00,201.56,0,55,0,3,11,1
2022-04-17T15:50:00,195.89,0,55,0,3,11,1
2022-04-17T15:55:00,187.48,0,55,0,3,11,1
2022-04-17T16:00:00,181.89,0,55,0,3,11,1
2022-04-17T16:05:00,174.45,0,55,0,3,11,1
2022-04-17T16:10:00,169.46,0,55,0,3,11,1
2022-04-17T16:15:00,163.37,0,55,0,3,11,1
2022-04-17T16:20:00,156.65,0,55,0,3,11,1
2022-04-17T16:25:00,150.57,0,55,0,3,11,1
2022-04-17T16:30:00,143.58,0,55,0,3,11,1
2022-04-17T16:35:00,137.52,0,55,0,3,11,1
2022-04-17T16:40:00,130.63,0,55,0,3,11,1
2022-04-17T16:45:00,123.98,0,55,0,3,11,1
2022-04-17T16:50:00,117.29,0,55,0,3,11,1
2022-04-17T16:55:00,110.5,0,55,0,3,11,1
2022-04-17T17:00:00,103.45,0,55,0,3,11,1
2022-04-17T17:05:00,95.78,0,55,0,3,11,1
2022-04-17T17:10:00,88.95,0,55,0,3,11,1
2022-04-17T17:15:00,80.93,0,55,0,3,11,1
2022-04-17T17:20:00,67.77,0,55,0,3,11,1
2022-04-17T17:25:00,70.69,0,55,0,3,11,1
2022-04-17T17:30:00,71.47,0,55,0,4,11,1
2022-04-17T17:35:00,63.85,0,55,0,4,11,1
2022-04-17T17:40:00,57.74,0,55,0,4,11,1
2022-04-17T17:45:00,43.83,0,55,0,4,11,1
2022-04-17T17:50:00,37.93,0,55,0,4,11,1
2022-04-17T17:55:00,31.99,0,55,0,4,11,1
2022-04-17T18:00:00,25.64,0,55,0,4,11,1
2022-04-17T18:05:00,23.09,0,55,0,4,11,1
2022-04-17T18:10:00,21.69,0,55,0,4,11,1
2022-04-17T18:15:00,21.15,0,55,0,4,11,1
2022-04-17T18:20:00,22.3,0,55,0,4,11,1
2022-04-17T18:25:00,22.41,0,55,0,4,11,1
2022-04-17T18:30:00,21.77,0,50,0,3,11,1
2022-04-17T18:35:00,20.82,0,50,0,3,11,1
2022-04-17T18:40:00,18.04,0,50,0,3,11,1
2022-04-17T18:45:00,15.35,0,50,0,3,11,1
2022-04-17T18:50:00,10.67,0,50,0,3,11,1
2022-04-17T18:55:00,5.99,0,50,0,3,11,1
2022-04-17T19:00:00,5.81,0,50,0,3,11,1
2022-04-17T19:05:00,5.7,0,50,0,3,11,1
2022-04-17T19:10:00,5.68,0,50,0,3,11,1
2022-04-17T19:15:00,5.67,0,50,0,3,11,1
2022-04-17T19:20:00,5.55,0,50,0,3,11,1
2022-04-17T19:25:00,5.65,0,50,0,3,11,1
2022-04-17T19:30:00,5.65,0,50,0,4,11,1
2022-04-17T19:35:00,5.85,0,50,0,4,11,1
2022-04-17T19:40:00,6.05,0,50,0,4,11,1
2022-04-17T19:45:00,6.05,0,50,0,4,11,1
2022-04-17T19:50:00,6.05,0,50,0,4,11,1
2022-04-17T19:55:00,5.95,0,50,0,4,11,1
2022-04-17T20:00:00,6.45,0,50,0,4,11,1
2022-04-17T20:05:00,6.15,0,50,0,4,11,1
2022-04-17T20:10:00,5.95,0,50,0,4,11,1
2022-04-17T20:15:00,5.85,0,50,0,4,11,1
2022-04-17T20:20:00,6.05,0,50,0,4,11,1
2022-04-17T20:25:00,6.05,0,50,0,4,11,1
2022-04-17T20:30:00,6.05,0,50,0,3,11,1
2022-04-17T20:35:00,6.05,0,50,0,3,11,1
2022-04-17T20:40:00,6.05,0,50,0,3,11,1
2022-04-17T20:45:00,6.05,0,50,0,3,11,1
2022-04-17T20:50:00,5.85,0,50,0,3,11,1
2022-04-17T20:55:00,5.85,0,50,0,3,11,1
2022-04-17T21:00:00,5.65,0,50,0,3,11,1
2022-04-17T21:05:00,5.75,0,50,0,3,11,1
2022-04-17T21:10:00,5.95,0,50,0,3,11,1
2022-04-17T21:15:00,5.55,0,50,0,3,11,1
2022-04-17T21:20:00,5.75,0,50,0,3,11,1
2022-04-17T21:25:00,5.85,0,50,0,3,11,1
2022-04-17T21:30:00,5.95,0,45,0,3,12,1
2022-04-17T21:35:00,5.85,0,45,0,3,12,1
2022-04-17T21:40:00,6.35,0,45,0,3,12,1
2022-04-17T21:45:00,6.15,0,45,0,3,12,1
2022-04-17T21:50:00,5.75,0,45,0,3,12,1
2022-04-17T21:55:00,5.85,0,45,0,3,12,1
2022-04-17T22:00:00,5.65,0,45,0,3,12,1
2022-04-17T22:05:00,5.75,0,45,0,3,12,1
2022-04-17T22:10:00,5.65,0,45,0,3,12,1
2022-04-17T22:15:00,5.45,0,45,0,3,12,1
2022-04-17T22:20:00,5.55,0,45,0,3,12,1
2022-04-17T22:25:00,5.55,0,45,0,3,12,1
2022-04-17T22:30:00,5.55,0,45,0,3,13,2
2022-04-17T22:35:00,5.45,0,45,0,3,13,2
2022-04-17T22:40:00,5.25,0,45,0,3,13,2
2022-04-17T22:45:00,5.15,0,45,0,3,13,2
2022-04-17T22:50:00,4.55,0,45,0,3,13,2
2022-04-17T22:55:00,4.95,0,45,0,3,13,2
2022-04-17T23:00:00,4.45,0,45,0,3,13,2
2022-04-17T23:05:00,5.15,0,45,0,3,13,2
2022-04-17T23:10:00,5.45,0,45,0,3,13,2
2022-04-17T23:15:00,5.05,0,45,0,3,13,2
2022-04-17T23:20:00,4.95,0,45,0,3,13,2
2022-04-17T23:25:00,4.85,0,45,0,3,13,2
2022-04-17T23:30:00,4.25,0,35,0,3,16,2
2022-04-17T23:35:00,4.75,0,35,0,3,16,2
2022-04-17T23:40:00,4.95,0,35,0,3,16,2
2022-04-17T23:45:00,4.85,0,35,0,3,16,2
2022-04-17T23:50:00,4.45,0,35,0,3,16,2
2022-04-17T23:55:00,3.85,0,35,0,3,16,2
2022-04-18T00:00:00,4.25,0,35,0,3,16,2
2022-04-18T00:05:00,3.95,0,35,0,3,16,2
2022-04-18T00:10:00,3.55,0,35,0,3,16,2
2022-04-18T00:15:00,3.95,0,35,0,3,16,2
2022-04-18T00:20:00,3.85,0,35,0,3,16,2
2022-04-18T00:25:00,3.85,0,35,0,3,16,2
2022-04-18T00:30:00,3.95,0,20,0,3,19,3
2022-04-18T00:35:00,4.05,0,20,0,3,19,3
2022-04-18T00:40:00,3.95,0,20,0,3,19,3
2022-04-18T00:45:00,3.95,0,20,0,3,19,3
2022-04-18T00:50:00,3.95,0,20,0,3,19,3
2022-04-18T00:55:00,3.85,0,20,0,3,19,3
2022-04-18T01:00:00,3.65,0,20,0,3,19,3
2022-04-18T01:05:00,2.95,0,20,0,3,19,3
2022-04-18T01:10:00,2.55,0,20,0,3,19,3
2022-04-18T01:15:00,2.45,0,20,0,3,19,3
2022-04-18T01:20:00,2.25,0,20,0,3,19,3
2022-04-18T01:25:00,2.45,0,20,0,3,19,3
2022-04-18T01:30:00,2.55,0,20,0,3,21,2
2022-04-18T01:35:00,2.75,0,20,0,3,21,2
2022-04-18T01:40:00,2.55,0,20,0,3,21,2
2022-04-18T01:45:00,2.35,0,20,0,3,21,2
2022-04-18T01:50:00,2.25,0,20,0,3,21,2
2022-04-18T01:55:00,2.15,0,20,0,3,21,2
2022-04-18T02:00:00,2.05,0,20,0,3,21,2
2022-04-18T02:05:00,2.15,0,20,0,3,21,2
2022-04-18T02:10:00,2.05,0,20,0,3,21,2
2022-04-18T02:15:00,1.95,0,20,0,3,21,2
2022-04-18T02:20:00,1.95,0,20,0,3,21,2
2022-04-18T02:25:00,2.75,0,20,0,3,21,2
2022-04-18T02:30:00,1.95,0,10,0,3,22,4
2022-04-18T02:35:00,1.55,0,10,0,3,22,4
2022-04-18T02:40:00,1.45,0,10,0,3,22,4
2022-04-18T02:45:00,1.45,0,10,0,3,22,4
2022-04-18T02:50:00,1.25,0,10,0,3,22,4
2022-04-18T02:55:00,1.35,0,10,0,3,22,4
2022-04-18T03:00:00,1.35,0,10,0,3,22,4
2022-04-18T03:05:00,1.35,0,10,0,3,22,4
2022-04-18T03:10:00,1.25,0,10,0,3,22,4
2022-04-18T03:15:00,1.25,0,10,0,3,22,4
2022-04-18T03:20:00,1.35,0,10,0,3,22,4
2022-04-18T03:25:00,1.35,0,10,0,3,22,4
2022-04-18T03:30:00,1.15,0,10,0,1,24,3
2022-04-18T03:35:00,1.05,0,10,0,1,24,3
2022-04-18T03:40:00,0.95,0,10,0,1,24,3
2022-04-18T03:45:00,0.95,0,10,0,1,24,3
2022-04-18T03:50:00,0.95,0,10,0,1,24,3
2022-04-18T03:55:00,0.95,0,10,0,1,24,3
2022-04-18T04:00:00,0.95,0,10,0,1,24,3
2022-04-18T04:05:00,0.95,0,10,0,1,24,3
2022-04-18T04:10:00,0.95,0,10,0,1,24,3
2022-04-18T04:15:00,0.95,0,10,0,1,24,3
2022-04-18T04:20:00,0.95,0,10,0,1,24,3
2022-04-18T04:25:00,0.95,0,10,0,1,24,3
2022-04-18T04:30:00,1.05,0,20,0,3,23,2
2022-04-18T04:35:00,1.05,0,20,0,3,23,2
2022-04-18T04:40:00,1.05,0,20,0,3,23,2
2022-04-18T04:45:00,1.05,0,20,0,3,23,2
2022-04-18T04:50:00,1.15,0,20,0,3,23,2
2022-04-18T04:55:00,1.05,0,20,0,3,23,2
2022-04-18T05:00:00,0.95,0,20,0,3,23,2
2022-04-18T05:05:00,1.15,0,20,0,3,23,2
2022-04-18T05:10:00,1.05,0,20,0,3,23,2
2022-04-18T05:15:00,1.15,0,20,0,3,23,2
2022-04-18T05:20:00,1.15,0,20,0,3,23,2
2022-04-18T05:25:00,1.45,0,20,0,3,23,2
2022-04-18T05:30:00,1.55,0,20,0,4,22,4
2022-04-18T05:35:00,1.55,0,20,0,4,22,4
2022-04-18T05:40:00,1.75,0,20,0,4,22,4
